content,score,label,text_clean,text_StopWord,text_tokens,text_steamindo
"Saran nih buat tim pengembang domain artefak nya RNG nya ditambahin lah atau tambahin fitur setiap ngedomain artefak dapet sebuah item yang dimana jika udah terkumpul beberapa bisa dituker dengan artefak main stat and sub stat nya kita sendiri yang milih. Masak ngedomain 1 tahun nggak dapet"" artefak yang diinginkan.",5,Positif,saran nih buat tim pengembang domain artefak nya rng nya ditambahin lah atau tambahin fitur setiap ngedomain artefak dapet sebuah item yang dimana jika udah terkumpul beberapa bisa dituker dengan artefak main stat and sub stat nya kita sendiri yang milih masak ngedomain  tahun nggak dapet artefak yang diinginkan,saran nih tim pengembang domain artefak nya rng nya ditambahin tambahin fitur ngedomain artefak dapet item dimana udah terkumpul dituker artefak main stat and sub stat nya milih masak ngedomain nggak dapet artefak,"['saran', 'nih', 'tim', 'pengembang', 'domain', 'artefak', 'nya', 'rng', 'nya', 'ditambahin', 'tambahin', 'fitur', 'ngedomain', 'artefak', 'dapet', 'item', 'dimana', 'udah', 'terkumpul', 'dituker', 'artefak', 'main', 'stat', 'and', 'sub', 'stat', 'nya', 'milih', 'masak', 'ngedomain', 'nggak', 'dapet', 'artefak']",saran nih tim kembang domain artefak nya rng nya ditambahin tambahin fitur ngedomain artefak dapet item mana udah kumpul dituker artefak main stat and sub stat nya milih masak ngedomain nggak dapet artefak
"Semuanya bagus cuman makin kesini makin banyak character yang harus ditingkatkan makin butuh banyak sumber daya tapi sayangnya reset resin sangat lambat dan juga jumlah maksimum terlalu sedikit, jadi kita harus menunggu cukup lama yang membuat game ini jadi membosankan",5,Positif,semuanya bagus cuman makin kesini makin banyak character yang harus ditingkatkan makin butuh banyak sumber daya tapi sayangnya reset resin sangat lambat dan juga jumlah maksimum terlalu sedikit jadi kita harus menunggu cukup lama yang membuat game ini jadi membosankan,bagus cuman kesini character ditingkatkan butuh sumber daya sayangnya reset resin lambat maksimum menunggu game membosankan,"['bagus', 'cuman', 'kesini', 'character', 'ditingkatkan', 'butuh', 'sumber', 'daya', 'sayangnya', 'reset', 'resin', 'lambat', 'maksimum', 'menunggu', 'game', 'membosankan']",bagus cuman kesini character tingkat butuh sumber daya sayang reset resin lambat maksimum tunggu game bosan
"Game mobile tapi berat untuk smartphone kelas menengah, masa harus pakai pc, tolong perbaiki dari segi engine graphic agar bisa nyaman di mainkan di mobile smartphone, game ini seru soalnya. Terimakasih",4,Positif,game mobile tapi berat untuk smartphone kelas menengah masa harus pakai pc tolong perbaiki dari segi engine graphic agar bisa nyaman di mainkan di mobile smartphone game ini seru soalnya terimakasih,game mobile berat smartphone kelas menengah pakai pc tolong perbaiki segi engine graphic nyaman mainkan mobile smartphone game seru terimakasih,"['game', 'mobile', 'berat', 'smartphone', 'kelas', 'menengah', 'pakai', 'pc', 'tolong', 'perbaiki', 'segi', 'engine', 'graphic', 'nyaman', 'mainkan', 'mobile', 'smartphone', 'game', 'seru', 'terimakasih']",game mobile berat smartphone kelas tengah pakai pc tolong baik segi engine graphic nyaman main mobile smartphone game seru terimakasih
"Untuk keseluruhan game mulai dari grafis, story, farm kebutuhan character sudah bagus, player juga tidak bisa mendapat apa yang mereka mau dengan instan jadi seperti game progress pada umumnya / memerlukan kesabaran. Saran pribadi saja sih, untuk spiral abyss sendiri apakah bisa ditambah menjadi lantai 16? Jadi dari lantai 9-12 itu adalah khusus untuk pemula atau player dengan AR yang cukup rendah yang bisa mendapatkan primogems saat abyss telah di reset. Terimakasih...",5,Positif,untuk keseluruhan game mulai dari grafis story farm kebutuhan character sudah bagus player juga tidak bisa mendapat apa yang mereka mau dengan instan jadi seperti game progress pada umumnya  memerlukan kesabaran saran pribadi saja sih untuk spiral abyss sendiri apakah bisa ditambah menjadi lantai  jadi dari lantai  itu adalah khusus untuk pemula atau player dengan ar yang cukup rendah yang bisa mendapatkan primogems saat abyss telah di reset terimakasih,game grafis story farm kebutuhan character bagus player instan game progress kesabaran saran pribadi sih spiral abyss ditambah lantai lantai khusus pemula player ar rendah primogems abyss reset terimakasih,"['game', 'grafis', 'story', 'farm', 'kebutuhan', 'character', 'bagus', 'player', 'instan', 'game', 'progress', 'kesabaran', 'saran', 'pribadi', 'sih', 'spiral', 'abyss', 'ditambah', 'lantai', 'lantai', 'khusus', 'pemula', 'player', 'ar', 'rendah', 'primogems', 'abyss', 'reset', 'terimakasih']",game grafis story farm butuh character bagus player instan game progress sabar saran pribadi sih spiral abyss tambah lantai lantai khusus mula player ar rendah primogems abyss reset terimakasih
"Overall bagus, dari segi karakter grafik dll. Bisa explore dan nyelesain quest yang ngebuat kita gak bosen, tapi menurut aku quest archon primogem terlalu sedikit padahal nyelesain quest archon perlu perjalanan yang panjang. Tolong di tambahkan lagi dong primogem karena aku pemain gratisan.",4,Positif,overall bagus dari segi karakter grafik dll bisa explore dan nyelesain quest yang ngebuat kita gak bosen tapi menurut aku quest archon primogem terlalu sedikit padahal nyelesain quest archon perlu perjalanan yang panjang tolong di tambahkan lagi dong primogem karena aku pemain gratisan,overall bagus segi karakter grafik dll explore nyelesain quest ngebuat gak bosen quest archon primogem nyelesain quest archon perjalanan tolong tambahkan primogem pemain gratisan,"['overall', 'bagus', 'segi', 'karakter', 'grafik', 'dll', 'explore', 'nyelesain', 'quest', 'ngebuat', 'gak', 'bosen', 'quest', 'archon', 'primogem', 'nyelesain', 'quest', 'archon', 'perjalanan', 'tolong', 'tambahkan', 'primogem', 'pemain', 'gratisan']",overall bagus segi karakter grafik dll explore nyelesain quest ngebuat gak bosen quest archon primogem nyelesain quest archon jalan tolong tambah primogem main gratis
"min.. mohon tingkatkan sensivitas di versi mobile.. sangat ssh saat memakai karakter bow.. khusus nya karakter nahida.. ""elemental skill hold"" agak ribet.. jdi mohon di tambah aja biar mudah.. versi pc malah gampang. ga adil...",5,Positif,min mohon tingkatkan sensivitas di versi mobile sangat ssh saat memakai karakter bow khusus nya karakter nahida elemental skill hold agak ribet jdi mohon di tambah aja biar mudah versi pc malah gampang ga adil,min mohon tingkatkan sensivitas versi mobile ssh memakai karakter bow khusus nya karakter nahida elemental skill hold ribet jdi mohon aja biar mudah versi pc gampang ga adil,"['min', 'mohon', 'tingkatkan', 'sensivitas', 'versi', 'mobile', 'ssh', 'memakai', 'karakter', 'bow', 'khusus', 'nya', 'karakter', 'nahida', 'elemental', 'skill', 'hold', 'ribet', 'jdi', 'mohon', 'aja', 'biar', 'mudah', 'versi', 'pc', 'gampang', 'ga', 'adil']",min mohon tingkat sensivitas versi mobile ssh pakai karakter bow khusus nya karakter nahida elemental skill hold ribet jdi mohon aja biar mudah versi pc gampang ga adil
Game ini bisa dikatakan seru juga bisa mabar coop dan dibilang memang game mmorpg juga jadi dia termasuk game petualang yang dimana dari saya awal main sampe sekarang pun juga masih layak untuk dimainkan sebagai f2p banyak event + try hard spiral sebisa mungkin tetapi sayang nya menurutku masalah pada explorasi makin susah jadi menjadi buat nyari dendroculusnya sendiri susah beberapa harus ada syarat nyelesain berbagai quest dunia namun puzzle puzzle yang ada di semua map sumeru di v.3.0-3.5,4,Positif,game ini bisa dikatakan seru juga bisa mabar coop dan dibilang memang game mmorpg juga jadi dia termasuk game petualang yang dimana dari saya awal main sampe sekarang pun juga masih layak untuk dimainkan sebagai fp banyak event  try hard spiral sebisa mungkin tetapi sayang nya menurutku masalah pada explorasi makin susah jadi menjadi buat nyari dendroculusnya sendiri susah beberapa harus ada syarat nyelesain berbagai quest dunia namun puzzle puzzle yang ada di semua map sumeru di v,game seru mabar coop dibilang game mmorpg game petualang dimana main sampe layak dimainkan fp event try hard spiral sebisa sayang nya menurutku explorasi susah nyari dendroculusnya susah syarat nyelesain quest dunia puzzle puzzle map sumeru v,"['game', 'seru', 'mabar', 'coop', 'dibilang', 'game', 'mmorpg', 'game', 'petualang', 'dimana', 'main', 'sampe', 'layak', 'dimainkan', 'fp', 'event', 'try', 'hard', 'spiral', 'sebisa', 'sayang', 'nya', 'menurutku', 'explorasi', 'susah', 'nyari', 'dendroculusnya', 'susah', 'syarat', 'nyelesain', 'quest', 'dunia', 'puzzle', 'puzzle', 'map', 'sumeru', 'v']",game seru mabar coop bilang game mmorpg game tualang mana main sampe layak main fp event try hard spiral bisa sayang nya turut explorasi susah nyari dendroculusnya susah syarat nyelesain quest dunia puzzle puzzle map sumeru v
"Saya pengguna hp ram 4 dengan mediatek helio G25 bisa ikut menikmati game ini, walaupun harus settingan grafik low supaya lancar,, terimakasih untuk publisher dan developer karena sudah mengoptimalkan game ini sehingga pengguna device menengah kebawah juga bisa memainkannya, harapan kedepanya bisa lebih dioptimalkan lagi 🙏🙏🙏",5,Positif,saya pengguna hp ram  dengan mediatek helio g bisa ikut menikmati game ini walaupun harus settingan grafik low supaya lancar terimakasih untuk publisher dan developer karena sudah mengoptimalkan game ini sehingga pengguna device menengah kebawah juga bisa memainkannya harapan kedepanya bisa lebih dioptimalkan lagi ,pengguna hp ram mediatek helio g menikmati game settingan grafik low lancar terimakasih publisher developer mengoptimalkan game pengguna device menengah kebawah memainkannya harapan kedepanya dioptimalkan,"['pengguna', 'hp', 'ram', 'mediatek', 'helio', 'g', 'menikmati', 'game', 'settingan', 'grafik', 'low', 'lancar', 'terimakasih', 'publisher', 'developer', 'mengoptimalkan', 'game', 'pengguna', 'device', 'menengah', 'kebawah', 'memainkannya', 'harapan', 'kedepanya', 'dioptimalkan']",guna hp ram mediatek hio g nikmat game settingan grafik low lancar terimakasih publisher developer optimal game guna device tengah bawah main harap depa optimal
"Terbaik dalam semua hal... game play yg mulus, grafik yg memukau, quest yg menarik, event yg seru, map yg luar biasa besar, dan banyak hal lagi hal-hal yg bisa di lakulan di in-game... Yg penting adalah TERBAIK...",5,Positif,terbaik dalam semua hal game play yg mulus grafik yg memukau quest yg menarik event yg seru map yg luar biasa besar dan banyak hal lagi halhal yg bisa di lakulan di ingame yg penting adalah terbaik,terbaik game play yg mulus grafik yg memukau quest yg menarik event yg seru map yg halhal yg lakulan ingame yg terbaik,"['terbaik', 'game', 'play', 'yg', 'mulus', 'grafik', 'yg', 'memukau', 'quest', 'yg', 'menarik', 'event', 'yg', 'seru', 'map', 'yg', 'halhal', 'yg', 'lakulan', 'ingame', 'yg', 'terbaik']",baik game play yg mulus grafik yg pukau quest yg tarik event yg seru map yg halhal yg lakulan ingame yg baik
"Game nya bagus sekali, grafik ok, story quest keren-keren, quest archon juga bagus-bagus, menarik, kalau bisa tambahkan lebih banyak lagi story quest nya ya! Note: Kasih saya keberuntungan mendapatkan karakter Focalors dong, biar tambah semangat main Genshin nya 😃💗",5,Positif,game nya bagus sekali grafik ok story quest kerenkeren quest archon juga bagusbagus menarik kalau bisa tambahkan lebih banyak lagi story quest nya ya note kasih saya keberuntungan mendapatkan karakter focalors dong biar tambah semangat main genshin nya ,game nya bagus grafik ok story quest kerenkeren quest archon bagusbagus menarik tambahkan story quest nya ya note kasih keberuntungan karakter focalors biar semangat main genshin nya,"['game', 'nya', 'bagus', 'grafik', 'ok', 'story', 'quest', 'kerenkeren', 'quest', 'archon', 'bagusbagus', 'menarik', 'tambahkan', 'story', 'quest', 'nya', 'ya', 'note', 'kasih', 'keberuntungan', 'karakter', 'focalors', 'biar', 'semangat', 'main', 'genshin', 'nya']",game nya bagus grafik ok story quest kerenkeren quest archon bagusbagus tarik tambah story quest nya ya note kasih untung karakter focalors biar semangat main genshin nya
"Teruntuk tim hoyoverse dan mihoyo. Menurut saya alur dari gamenya bagus grafiknya juga tidak kalah bagus🤩. Tetapi mungkin akan lebih bagus lagi jika ditambahkan fitur on mic dalam co-op agar dapat lebih mudah untuk berkomunikasi😉. Sekian dari saya, terima 80K primogem🙏🏻",4,Positif,teruntuk tim hoyoverse dan mihoyo menurut saya alur dari gamenya bagus grafiknya juga tidak kalah bagus tetapi mungkin akan lebih bagus lagi jika ditambahkan fitur on mic dalam coop agar dapat lebih mudah untuk berkomunikasi sekian dari saya terima k primogem,teruntuk tim hoyoverse mihoyo alur gamenya bagus grafiknya kalah bagus bagus fitur on mic coop mudah berkomunikasi sekian terima k primogem,"['teruntuk', 'tim', 'hoyoverse', 'mihoyo', 'alur', 'gamenya', 'bagus', 'grafiknya', 'kalah', 'bagus', 'bagus', 'fitur', 'on', 'mic', 'coop', 'mudah', 'berkomunikasi', 'sekian', 'terima', 'k', 'primogem']",untuk tim hoyoverse mihoyo alur gamenya bagus grafik kalah bagus bagus fitur on mic coop mudah komunikasi sekian terima k primogem
"Overall dari segi gameplay, grafik, story dll sangat bagus. Hanya ada beberapa yang perlu ditingkatkan. Penggunaan RAM yang bisa sampai 25gb dan sedikitnya primogem yang bisa didapatkan menjadi kesulitan bagi pengguna smartphone tingkat menengah.",5,Positif,overall dari segi gameplay grafik story dll sangat bagus hanya ada beberapa yang perlu ditingkatkan penggunaan ram yang bisa sampai gb dan sedikitnya primogem yang bisa didapatkan menjadi kesulitan bagi pengguna smartphone tingkat menengah,overall segi gameplay grafik story dll bagus ditingkatkan penggunaan ram gb primogem didapatkan kesulitan pengguna smartphone tingkat menengah,"['overall', 'segi', 'gameplay', 'grafik', 'story', 'dll', 'bagus', 'ditingkatkan', 'penggunaan', 'ram', 'gb', 'primogem', 'didapatkan', 'kesulitan', 'pengguna', 'smartphone', 'tingkat', 'menengah']",overall segi gameplay grafik story dll bagus tingkat guna ram gb primogem dapat sulit guna smartphone tingkat tengah
"Yosh udah bagus,dari grapichs udah di atas rata rata,untuk gameplay nya fun,dan ada story nya,cuman ada beberapa kekurangan. 1.loading awal game lumayan lama sekitar 1-3 menit. 2.Mencari bahan semakin susah. 3.untuk cutscene kenapa ga bisa di ubah grapichs nya ? Di cutscene lag soalnya.",4,Positif,yosh udah bagusdari grapichs udah di atas rata ratauntuk gameplay nya fundan ada story nyacuman ada beberapa kekurangan loading awal game lumayan lama sekitar  menit mencari bahan semakin susah untuk cutscene kenapa ga bisa di ubah grapichs nya  di cutscene lag soalnya,yosh udah bagusdari grapichs udah ratauntuk gameplay nya fundan story nyacuman kekurangan loading game lumayan menit mencari bahan susah cutscene ga ubah grapichs nya cutscene lag,"['yosh', 'udah', 'bagusdari', 'grapichs', 'udah', 'ratauntuk', 'gameplay', 'nya', 'fundan', 'story', 'nyacuman', 'kekurangan', 'loading', 'game', 'lumayan', 'menit', 'mencari', 'bahan', 'susah', 'cutscene', 'ga', 'ubah', 'grapichs', 'nya', 'cutscene', 'lag']",yosh udah bagusdari grapichs udah ratauntuk gameplay nya fundan story nyacuman kurang loading game lumayan menit cari bahan susah cutscene ga ubah grapichs nya cutscene lag
"Game nya bagus grafiknya juga bagus ditambah map yang luas dengan ost yang mengesankan. Tapi saran untuk translator ID untuk lebih profesional dalam menerjemahkan teks dialog, bahasa Indonesia yang tidak baku terkadang agak terasa mengganggu. Terimakasih",5,Positif,game nya bagus grafiknya juga bagus ditambah map yang luas dengan ost yang mengesankan tapi saran untuk translator id untuk lebih profesional dalam menerjemahkan teks dialog bahasa indonesia yang tidak baku terkadang agak terasa mengganggu terimakasih,game nya bagus grafiknya bagus ditambah map luas ost mengesankan saran translator id profesional menerjemahkan teks dialog bahasa indonesia baku terkadang mengganggu terimakasih,"['game', 'nya', 'bagus', 'grafiknya', 'bagus', 'ditambah', 'map', 'luas', 'ost', 'mengesankan', 'saran', 'translator', 'id', 'profesional', 'menerjemahkan', 'teks', 'dialog', 'bahasa', 'indonesia', 'baku', 'terkadang', 'mengganggu', 'terimakasih']",game nya bagus grafik bagus tambah map luas ost kesan saran translator id profesional terjemah teks dialog bahasa indonesia baku terkadang ganggu terimakasih
"udh lama mainnya. dan aku pensi juga. tetapi, setelah mencoba lg, ternyata masih seru banget. aku suka banget karakter2 yg d sajikan sama story2 yg ada. klau musuhnya, aku kira gk terlalu sulit d kalahkan, tapi aku suka d bagian karakter2nya.. aku kangen sama karakter yg da di game ini makanya aku memainkan game ni lagi.. semoga kedepannya, primonya bisa dikasih lebih banyak lagi lah.. biar dapat banyak karakter juga.. 😁",5,Positif,udh lama mainnya dan aku pensi juga tetapi setelah mencoba lg ternyata masih seru banget aku suka banget karakter yg d sajikan sama story yg ada klau musuhnya aku kira gk terlalu sulit d kalahkan tapi aku suka d bagian karakternya aku kangen sama karakter yg da di game ini makanya aku memainkan game ni lagi semoga kedepannya primonya bisa dikasih lebih banyak lagi lah biar dapat banyak karakter juga ,udh mainnya pensi mencoba lg seru banget suka banget karakter yg d sajikan story yg klau musuhnya gk sulit d kalahkan suka d karakternya kangen karakter yg da game memainkan game ni semoga kedepannya primonya dikasih biar karakter,"['udh', 'mainnya', 'pensi', 'mencoba', 'lg', 'seru', 'banget', 'suka', 'banget', 'karakter', 'yg', 'd', 'sajikan', 'story', 'yg', 'klau', 'musuhnya', 'gk', 'sulit', 'd', 'kalahkan', 'suka', 'd', 'karakternya', 'kangen', 'karakter', 'yg', 'da', 'game', 'memainkan', 'game', 'ni', 'semoga', 'kedepannya', 'primonya', 'dikasih', 'biar', 'karakter']",udh main pensi coba lg seru banget suka banget karakter yg d saji story yg klau musuh gk sulit d kalah suka d karakter kangen karakter yg da game main game ni moga depan primonya kasih biar karakter
"Mantap.. Sangat seru gamenya, tapi pada saat Akhir patch kadang suka bosen karena ga ada event lagi...Btw Di hp entry level cukup playable dimainkan, bahkan bisa sampai 60 fps di area tertentu. Rata kiri tentunya...Spek Helio G70!",5,Positif,mantap sangat seru gamenya tapi pada saat akhir patch kadang suka bosen karena ga ada event lagibtw di hp entry level cukup playable dimainkan bahkan bisa sampai  fps di area tertentu rata kiri tentunyaspek helio g,mantap seru gamenya patch kadang suka bosen ga event lagibtw hp entry level playable dimainkan fps area kiri tentunyaspek helio g,"['mantap', 'seru', 'gamenya', 'patch', 'kadang', 'suka', 'bosen', 'ga', 'event', 'lagibtw', 'hp', 'entry', 'level', 'playable', 'dimainkan', 'fps', 'area', 'kiri', 'tentunyaspek', 'helio', 'g']",mantap seru gamenya patch kadang suka bosen ga event lagibtw hp entry level playable main fps area kiri tentunyaspek hio g
"Blank di tempat yang sama. Sudah main akun yang ke 2 masih aja masalahnya ada disitu. Udah lapor tapi nggak dikasih solusi. Blank di archon quest, bunga mekar di penjara. Blanknya pas ganti scene abis ngomong sama Yoimiya dipenjara pas mau nyelametin orang. Layarnya hitam semua cuma kedengeran musik pengiringnya doang. Ditunggu 10 menitan masih sama. Diulang ulang questnya masih tetap sama masalahnya. Sungguh Sangat Mengecewakan",1,Negatif,blank di tempat yang sama sudah main akun yang ke  masih aja masalahnya ada disitu udah lapor tapi nggak dikasih solusi blank di archon quest bunga mekar di penjara blanknya pas ganti scene abis ngomong sama yoimiya dipenjara pas mau nyelametin orang layarnya hitam semua cuma kedengeran musik pengiringnya doang ditunggu  menitan masih sama diulang ulang questnya masih tetap sama masalahnya sungguh sangat mengecewakan,blank main akun aja disitu udah lapor nggak dikasih solusi blank archon quest bunga mekar penjara blanknya pas ganti scene abis ngomong yoimiya dipenjara pas nyelametin orang layarnya hitam kedengeran musik pengiringnya doang ditunggu menitan diulang ulang questnya sungguh mengecewakan,"['blank', 'main', 'akun', 'aja', 'disitu', 'udah', 'lapor', 'nggak', 'dikasih', 'solusi', 'blank', 'archon', 'quest', 'bunga', 'mekar', 'penjara', 'blanknya', 'pas', 'ganti', 'scene', 'abis', 'ngomong', 'yoimiya', 'dipenjara', 'pas', 'nyelametin', 'orang', 'layarnya', 'hitam', 'kedengeran', 'musik', 'pengiringnya', 'doang', 'ditunggu', 'menitan', 'diulang', 'ulang', 'questnya', 'sungguh', 'mengecewakan']",blank main akun aja situ udah lapor nggak kasih solusi blank archon quest bunga mekar penjara blanknya pas ganti scene abis ngomong yoimiya penjara pas nyelametin orang layar hitam kedengeran musik iring doang tunggu menit ulang ulang questnya sungguh kecewa
"Kelebihan 1. Grafik yang memuaskan. 2. Karakternya mantep². 3. Enak buat healing. 4. Control yang mudah dipahami. 5. Cocok buat anda yang ingin bermain game open world. Kekurangan 1. Untuk mendapatkan karakter bintang 5 di permohonan terlalu kecil buat player baru dan f2p. 2. Ping server selalu kuning dan merah. Yahh itu saja ulasanku untuk game Genshin impact ini, どうもありがとうございます。bye bye",4,Positif,kelebihan  grafik yang memuaskan  karakternya mantep  enak buat healing  control yang mudah dipahami  cocok buat anda yang ingin bermain game open world kekurangan  untuk mendapatkan karakter bintang  di permohonan terlalu kecil buat player baru dan fp  ping server selalu kuning dan merah yahh itu saja ulasanku untuk game genshin impact ini bye bye,kelebihan grafik memuaskan karakternya mantep enak healing control mudah dipahami cocok bermain game open world kekurangan karakter bintang permohonan player fp ping server kuning merah yahh ulasanku game genshin impact bye bye,"['kelebihan', 'grafik', 'memuaskan', 'karakternya', 'mantep', 'enak', 'healing', 'control', 'mudah', 'dipahami', 'cocok', 'bermain', 'game', 'open', 'world', 'kekurangan', 'karakter', 'bintang', 'permohonan', 'player', 'fp', 'ping', 'server', 'kuning', 'merah', 'yahh', 'ulasanku', 'game', 'genshin', 'impact', 'bye', 'bye']",lebih grafik muas karakter mantep enak healing control mudah paham cocok main game open world kurang karakter bintang mohon player fp ping server kuning merah yahh ulas game genshin impact bye bye
"Teruntuk tim hoyoverse dan mihoyo yang terhormat. Dari pengalaman saya bermain genshin selama 2 tahun lebih,saya melakukan banyak hal, salah satunya adalah memainkan mode spiral abyss, saya melihat banyak player yang kesulitan bermain mode itu bahkan saya sendiri kesulitan terutama di lantai 11-12, jadi saya memiliki saran yang akan cukup membantu para player baru menyelesaikan spiral yaitu dengan menambahkan fitur pinjam karakter dari daftar teman yang ada agar mempermudah mendapatkan primogem",5,Positif,teruntuk tim hoyoverse dan mihoyo yang terhormat dari pengalaman saya bermain genshin selama  tahun lebihsaya melakukan banyak hal salah satunya adalah memainkan mode spiral abyss saya melihat banyak player yang kesulitan bermain mode itu bahkan saya sendiri kesulitan terutama di lantai  jadi saya memiliki saran yang akan cukup membantu para player baru menyelesaikan spiral yaitu dengan menambahkan fitur pinjam karakter dari daftar teman yang ada agar mempermudah mendapatkan primogem,teruntuk tim hoyoverse mihoyo terhormat pengalaman bermain genshin lebihsaya salah satunya memainkan mode spiral abyss player kesulitan bermain mode kesulitan lantai memiliki saran membantu player menyelesaikan spiral fitur pinjam karakter daftar teman mempermudah primogem,"['teruntuk', 'tim', 'hoyoverse', 'mihoyo', 'terhormat', 'pengalaman', 'bermain', 'genshin', 'lebihsaya', 'salah', 'satunya', 'memainkan', 'mode', 'spiral', 'abyss', 'player', 'kesulitan', 'bermain', 'mode', 'kesulitan', 'lantai', 'memiliki', 'saran', 'membantu', 'player', 'menyelesaikan', 'spiral', 'fitur', 'pinjam', 'karakter', 'daftar', 'teman', 'mempermudah', 'primogem']",untuk tim hoyoverse mihoyo hormat alam main genshin lebihsaya salah satu main mode spiral abyss player sulit main mode sulit lantai milik saran bantu player selesai spiral fitur pinjam karakter daftar teman mudah primogem
"Dari sekian seluruhnya sudah sangat bagus mulai dari skill efek nya, ceritanya, grafik nya sangat memuaskan, cuman ada kekurangan nya di bagian ini, untuk kedepannya tolong tambahkan karakter dan outfit outfit tertentu seperti di game honkai impact 3 pasti sangat bagus dan peluang player nya pasti sangat suka sekali, hanya itu saran saya terimakasih 🙏",5,Positif,dari sekian seluruhnya sudah sangat bagus mulai dari skill efek nya ceritanya grafik nya sangat memuaskan cuman ada kekurangan nya di bagian ini untuk kedepannya tolong tambahkan karakter dan outfit outfit tertentu seperti di game honkai impact  pasti sangat bagus dan peluang player nya pasti sangat suka sekali hanya itu saran saya terimakasih ,sekian bagus skill efek nya ceritanya grafik nya memuaskan cuman kekurangan nya kedepannya tolong tambahkan karakter outfit outfit game honkai impact bagus peluang player nya suka saran terimakasih,"['sekian', 'bagus', 'skill', 'efek', 'nya', 'ceritanya', 'grafik', 'nya', 'memuaskan', 'cuman', 'kekurangan', 'nya', 'kedepannya', 'tolong', 'tambahkan', 'karakter', 'outfit', 'outfit', 'game', 'honkai', 'impact', 'bagus', 'peluang', 'player', 'nya', 'suka', 'saran', 'terimakasih']",sekian bagus skill efek nya cerita grafik nya muas cuman kurang nya depan tolong tambah karakter outfit outfit game honkai impact bagus peluang player nya suka saran terimakasih
"game nya seru, misi2 nya asik, sejauh ini saya main ga ngebosenin sama sekali, grafik bagus dan map nya luas, shg player bisa explore seluruh map dan melawan boss2, player f2p juga bisa main, karena bisa dapet karakter gratis asal grind aja.",5,Positif,game nya seru misi nya asik sejauh ini saya main ga ngebosenin sama sekali grafik bagus dan map nya luas shg player bisa explore seluruh map dan melawan boss player fp juga bisa main karena bisa dapet karakter gratis asal grind aja,game nya seru misi nya asik main ga ngebosenin grafik bagus map nya luas shg player explore map melawan boss player fp main dapet karakter gratis grind aja,"['game', 'nya', 'seru', 'misi', 'nya', 'asik', 'main', 'ga', 'ngebosenin', 'grafik', 'bagus', 'map', 'nya', 'luas', 'shg', 'player', 'explore', 'map', 'melawan', 'boss', 'player', 'fp', 'main', 'dapet', 'karakter', 'gratis', 'grind', 'aja']",game nya seru misi nya asik main ga ngebosenin grafik bagus map nya luas shg player explore map lawan boss player fp main dapet karakter gratis grind aja
"Genshin sekarang makin bagus. Tapi ada plus minus nya pas update patch baru. Minus banyak bug yang merugikan, trus kita ga top up/ngelakuin pelanggaran apa"" tp Primo jadi minus. Plus nya ya banyak character gameplay unik, tp ad juga yg ""lihat, revisi dikit"".",5,Positif,genshin sekarang makin bagus tapi ada plus minus nya pas update patch baru minus banyak bug yang merugikan trus kita ga top upngelakuin pelanggaran apa tp primo jadi minus plus nya ya banyak character gameplay unik tp ad juga yg lihat revisi dikit,genshin bagus plus minus nya pas update patch minus bug merugikan trus ga top upngelakuin pelanggaran tp primo minus plus nya ya character gameplay unik tp ad yg lihat revisi dikit,"['genshin', 'bagus', 'plus', 'minus', 'nya', 'pas', 'update', 'patch', 'minus', 'bug', 'merugikan', 'trus', 'ga', 'top', 'upngelakuin', 'pelanggaran', 'tp', 'primo', 'minus', 'plus', 'nya', 'ya', 'character', 'gameplay', 'unik', 'tp', 'ad', 'yg', 'lihat', 'revisi', 'dikit']",genshin bagus plus minus nya pas update patch minus bug rugi trus ga top upngelakuin langgar tp primo minus plus nya ya character gameplay unik tp ad yg lihat revisi dikit
"Grafik dan gameplay lumayan seru dan menarik, ceritanya pun ga bikin bosan.. Tetapi grafik saat dimainkan di hp lumayan berat. Dan untuk mendapat kan karakter cukup sulit jika tidak harus keluar uang:( but it's okeey.....",4,Positif,grafik dan gameplay lumayan seru dan menarik ceritanya pun ga bikin bosan tetapi grafik saat dimainkan di hp lumayan berat dan untuk mendapat kan karakter cukup sulit jika tidak harus keluar uang but its okeey,grafik gameplay lumayan seru menarik ceritanya ga bikin bosan grafik dimainkan hp lumayan berat karakter sulit uang but its okeey,"['grafik', 'gameplay', 'lumayan', 'seru', 'menarik', 'ceritanya', 'ga', 'bikin', 'bosan', 'grafik', 'dimainkan', 'hp', 'lumayan', 'berat', 'karakter', 'sulit', 'uang', 'but', 'its', 'okeey']",grafik gameplay lumayan seru tarik cerita ga bikin bosan grafik main hp lumayan berat karakter sulit uang but its okeey
